"year","ASL","X1","X2","Regione","Macro_Area"
"2023","AZIENDA ULSS N 9 SCALIGERA",-0.983667792470323,-2.95785514014271,"Veneto","North-East"
"2023","AZIENDA USL BOLOGNA",-1.84319403154291,-1.0611053028588,"Emilia-Romagna","North-East"
"2023","AZIENDA USL DELLA ROMAGNA",-1.59086508206832,0.163088638455521,"Emilia-Romagna","North-East"
"2023","AZIENDA USL FERRARA",-4.08410457128776,-1.48432369932547,"Emilia-Romagna","North-East"
"2023","AZIENDA USL IMOLA",-2.19759382018886,-0.740678069352887,"Emilia-Romagna","North-East"
"2023","AZIENDA USL MODENA",-1.07985242867456,-1.69834047935877,"Emilia-Romagna","North-East"
"2023","AZIENDA USL PARMA",-0.472635332031441,-1.2517839603643,"Emilia-Romagna","North-East"
"2023","AZIENDA USL PIACENZA",1.05807455724195,-1.97420284652906,"Emilia-Romagna","North-East"
"2023","AZIENDA USL REGGIO EMILIA",0.331893496124986,-2.17805593747068,"Emilia-Romagna","North-East"
"2023","AZIENDA USL TOSCANA CENTRO",-2.21699583934187,0.451523565561244,"Toscana","Centre"
"2023","AZIENDA USL TOSCANA NORD OVEST",-1.76273650485065,0.307507340018408,"Toscana","Centre"
"2023","AZIENDA USL TOSCANA SUD EST",-3.49199111266374,0.751997546643014,"Toscana","Centre"
"2023","AZIENDA USL VALLE D'AOSTA",4.00513261878919,-0.41220734161795,"Valle d'Aosta","North-West"
"2023","BI",3.83668154134798,-1.7622841424562,"Piemonte","North-West"
"2023","CHIAVARESE",1.2337078372318,1.04730992694288,"Liguria","North-West"
"2023","CN1",4.91402427625644,-0.0835408054150438,"Piemonte","North-West"
"2023","CN2",5.35638823989138,1.99085283645432,"Piemonte","North-West"
"2023","FROSINONE",-1.97983028654333,2.75455940354205,"Lazio","Centre"
"2023","GENOVESE",1.81838659069535,1.43059488206439,"Liguria","North-West"
"2023","IMPERIESE",3.48059916310053,0.942545698081708,"Liguria","North-West"
"2023","LANCIANO VASTO CHIETI",-0.686126053453349,2.09824582710206,"Abruzzo","South"
"2023","LATINA",-1.80046469228265,4.07792340028483,"Lazio","Centre"
"2023","NO",2.64641669817629,-1.84663692511311,"Piemonte","North-West"
"2023","PESCARA",-1.33647690577961,1.6416991496893,"Abruzzo","South"
"2023","RIETI",-3.89058197041922,2.04712363996364,"Lazio","Centre"
"2023","ROMA 1",-3.60247130745816,3.13244608841121,"Lazio","Centre"
"2023","ROMA 2",-3.20496250151736,3.1274300349646,"Lazio","Centre"
"2023","ROMA 3",-3.52319899895963,3.03528469061373,"Lazio","Centre"
"2023","ROMA 4",-4.64464546458458,2.81998886704511,"Lazio","Centre"
"2023","ROMA 5",-3.20060096017983,3.34080501579544,"Lazio","Centre"
"2023","ROMA 6",-2.69423831196504,3.83690933463525,"Lazio","Centre"
"2023","SAVONESE",3.24914978720046,0.758831295855865,"Liguria","North-West"
"2023","SPEZZINO",-0.713547612862748,0.910492830309789,"Liguria","North-West"
"2023","TERAMO",-1.4362927781653,1.48714404291619,"Abruzzo","South"
"2023","TO3",5.56298548372374,0.282226839019828,"Piemonte","North-West"
"2023","TO4",6.12453416810625,-0.0751705011027415,"Piemonte","North-West"
"2023","TO5",5.48889114336362,0.471525331038337,"Piemonte","North-West"
"2023","TRENTO",-1.23406418916518,-3.22472745736465,"Trentino-Alto Adige","North-East"
"2023","VC",4.15300043365732,-1.98564429696835,"Piemonte","North-West"
"2023","VCO",4.2767078328938,-2.31644116293888,"Piemonte","North-West"
"2023","VITERBO",-5.19899153399708,1.56023862452085,"Lazio","Centre"
"2024","AL",3.84488021815792,0.0543923656076568,"Piemonte","North-West"
"2024","AS FRIULI OCCIDENTALE",0.809006972623719,-4.69599537483364,"Friuli-Venezia Giulia","North-East"
"2024","ASL AVELLINO",0.196612233588859,3.23106056783787,"Campania","South"
"2024","ASL BA",-0.228495526752163,0.758929871083518,"Puglia","South"
"2024","ASL BAT",0.0164354392197288,0.536416191538282,"Puglia","South"
"2024","ASL BENEVENTO",0.286818725224468,3.20701921457336,"Campania","South"
"2024","ASL BR",0.276894224834894,1.21738365873407,"Puglia","South"
"2024","ASL CASERTA",0.66984739852416,4.81230815688483,"Campania","South"
"2024","ASL CITTA' DI TORINO",5.48693918601672,0.21830031327233,"Piemonte","North-West"
"2024","ASL FG",-1.30429705343773,0.76507053227511,"Puglia","South"
"2024","ASL LE",0.104354215451496,0.545012632180426,"Puglia","South"
"2024","ASL N 1 DI SASSARI",-2.81014365131447,-3.75888822625058,"Sardegna","Islands"
"2024","ASL N 2 DELLA GALLURA",-3.0673511232852,-2.91267152620528,"Sardegna","Islands"
"2024","ASL N 3 DI NUORO",-2.78131446895911,-4.53368088286134,"Sardegna","Islands"
"2024","ASL N 5 DI ORISTANO",-1.55723984575932,-3.61553336352021,"Sardegna","Islands"
"2024","ASL N 6 DEL MEDIO CAMPIDANO",-0.748626270701929,-5.0159879987606,"Sardegna","Islands"
"2024","ASL N 7 DEL SULCIS",-1.10092989726646,-7.34779224533168,"Sardegna","Islands"
"2024","ASL N 8 DI CAGLIARI",-1.87038583263168,-5.20294282413449,"Sardegna","Islands"
"2024","ASL NAPOLI 1 CENTRO",1.59347503959321,4.57249077516814,"Campania","South"
"2024","ASL NAPOLI 2 NORD",2.69670492691235,3.82469139406356,"Campania","South"
"2024","ASL NAPOLI 3 SUD",1.07274159464678,3.70264761663721,"Campania","South"
"2024","ASL SALERNO",0.742902224503051,3.03195884026083,"Campania","South"
"2024","ASL TA",0.461077648473399,0.95946577871627,"Puglia","South"
"2024","ASP AGRIGENTO",1.26154055157179,2.16923316649343,"Sicilia","Islands"
"2024","ASP CALTANISSETTA",1.98661940428424,2.48854388322809,"Sicilia","Islands"
"2024","ASP CATANIA",2.72650164043025,2.53720119878864,"Sicilia","Islands"
"2024","ASP CATANZARO",0.11827393085499,1.444784279069,"Calabria","South"
"2024","ASP COSENZA",-0.0813791871850295,1.95542190600299,"Calabria","South"
"2024","ASP CROTONE",-0.238485795375848,2.45311068560181,"Calabria","South"
"2024","ASP DI TRAPANI",1.61513043907399,1.34010173821714,"Sicilia","Islands"
"2024","ASP ENNA",1.84351220614065,3.56826746426996,"Sicilia","Islands"
"2024","ASP MESSINA",1.0500769426905,2.53296454529316,"Sicilia","Islands"
"2024","ASP PALERMO",1.67122324940297,1.33262992588949,"Sicilia","Islands"
"2024","ASP RAGUSA",1.59878278689295,2.8472252621242,"Sicilia","Islands"
"2024","ASP REGGIO CALABRIA",-0.480835865077506,2.53153197586755,"Calabria","South"
"2024","ASP SIRACUSA",3.247905351669,3.42279804204798,"Sicilia","Islands"
"2024","ASP VIBO VALENTIA",-0.219935483012381,2.60363781230308,"Calabria","South"
"2024","ASREM",-0.576230674395381,1.66040620937668,"Molise","South"
"2024","AST1 DI PESARO E URBINO",-2.0990430691934,0.256134166901045,"Marche","Centre"
"2024","AST2 DI ANCONA",-2.0849550371787,-0.000872317029876203,"Marche","Centre"
"2024","AST3 DI MACERATA",-2.00085891602561,0.128455170597884,"Marche","Centre"
"2024","AST4 DI FERMO",-1.62704873464444,1.24438802379602,"Marche","Centre"
"2024","AST5 DI ASCOLI PICENO",-2.13625739911474,2.02698556172142,"Marche","Centre"
"2024","ASU FRIULI CENTRALE",1.05938857111979,-5.67830683850259,"Friuli-Venezia Giulia","North-East"
"2024","ASU GIULIANO ISONTINA",0.0940083569228711,-5.70267175488213,"Friuli-Venezia Giulia","North-East"
"2024","AT",6.23412929789395,1.2459735119204,"Piemonte","North-West"
"2024","ATS DELL'INSUBRIA",1.6038968966486,-0.633238444370244,"Lombardia","North-West"
"2024","ATS DELLA BRIANZA",1.20755304267293,-0.8235801110348,"Lombardia","North-West"
"2024","ATS DELLA CITTA' METROPOLITANA DI MILANO",1.2530488588977,-0.604936850886816,"Lombardia","North-West"
"2024","ATS DELLA MONTAGNA",1.60650103219482,-1.46299150972807,"Lombardia","North-West"
"2024","ATS DELLA VAL PADANA",0.00320634899705529,-2.87654829600518,"Lombardia","North-West"
"2024","ATS DI BERGAMO",0.687773786677689,-1.45765085241963,"Lombardia","North-West"
"2024","ATS DI BRESCIA",0.419563177275211,-2.57557136747319,"Lombardia","North-West"
"2024","ATS DI PAVIA",1.68834245829085,-1.16963147202524,"Lombardia","North-West"
"2024","AUSL UMBRIA N 1",-3.60854330760778,-0.23005867431145,"Umbria","Centre"
"2024","AUSL UMBRIA N 2",-3.94062645343899,0.827589583507131,"Umbria","Centre"
"2024","AVEZZANO SULMONA L'AQUILA",-2.65031048767481,1.47300933684,"Abruzzo","South"
"2024","AZIENDA SANITARIA DELLA PA DI BOLZANO",-1.78972822602488,-3.23793276554748,"Trentino-Alto Adige","North-East"
"2024","AZIENDA SANITARIA LOCALE DI MATERA ASM",0.576243322971541,2.0645572370402,"Basilicata","South"
"2024","AZIENDA SANITARIA LOCALE DI POTENZA ASP",0.16910072812851,2.63717056769407,"Basilicata","South"
"2024","AZIENDA ULSS N 1 DOLOMITI",-1.27142053633592,-3.91785379892551,"Veneto","North-East"
"2024","AZIENDA ULSS N 2 MARCA TREVIGIANA",-0.482211622311831,-4.28744140626368,"Veneto","North-East"
"2024","AZIENDA ULSS N 3 SERENISSIMA",-2.93693009174828,-3.87797262559951,"Veneto","North-East"
"2024","AZIENDA ULSS N 4 VENETO ORIENTALE",0.687247700441879,-4.72262627206134,"Veneto","North-East"
"2024","AZIENDA ULSS N 5 POLESANA",-4.8194041588099,-2.3034839116428,"Veneto","North-East"
"2024","AZIENDA ULSS N 6 EUGANEA",-1.83438474980518,-2.74810350418077,"Veneto","North-East"
"2024","AZIENDA ULSS N 7 PEDEMONTANA",-1.868287517306,-3.27652375166671,"Veneto","North-East"
"2024","AZIENDA ULSS N 8 BERICA",-2.1988507646504,-2.44223277896724,"Veneto","North-East"
"2024","AZIENDA ULSS N 9 SCALIGERA",-1.15529358002251,-2.69065108398815,"Veneto","North-East"
"2024","AZIENDA USL BOLOGNA",-1.85587510166342,-0.642594713112376,"Emilia-Romagna","North-East"
"2024","AZIENDA USL DELLA ROMAGNA",-1.85178569826508,0.288605203642187,"Emilia-Romagna","North-East"
"2024","AZIENDA USL FERRARA",-3.58674851241223,-1.40778635332103,"Emilia-Romagna","North-East"
"2024","AZIENDA USL IMOLA",-2.82113179374255,0.499254358051697,"Emilia-Romagna","North-East"
"2024","AZIENDA USL MODENA",-1.24958843866424,-2.1619831776884,"Emilia-Romagna","North-East"
"2024","AZIENDA USL PARMA",0.602164130735934,-1.93562365882902,"Emilia-Romagna","North-East"
"2024","AZIENDA USL PIACENZA",0.895799471477525,-1.41573811595428,"Emilia-Romagna","North-East"
"2024","AZIENDA USL REGGIO EMILIA",-0.10055279100753,-2.04185932437345,"Emilia-Romagna","North-East"
"2024","AZIENDA USL TOSCANA CENTRO",-1.9830369865273,0.360946519857697,"Toscana","Centre"
"2024","AZIENDA USL TOSCANA NORD OVEST",-0.313903205460047,-0.0873472549851526,"Toscana","Centre"
"2024","AZIENDA USL TOSCANA SUD EST",-3.95794772409987,0.475263412276986,"Toscana","Centre"
"2024","AZIENDA USL VALLE D'AOSTA",4.62252839877462,-1.36258626710451,"Valle d'Aosta","North-West"
"2024","BI",4.27026020925332,-1.4369535057149,"Piemonte","North-West"
"2024","CHIAVARESE",2.15965143490337,0.407244335840027,"Liguria","North-West"
"2024","CN1",4.9210725098498,1.47071947295914,"Piemonte","North-West"
"2024","CN2",5.79425308254877,1.30029131990853,"Piemonte","North-West"
"2024","FROSINONE",-1.88673594414659,2.46430054655793,"Lazio","Centre"
"2024","GENOVESE",3.06724726883371,0.742167090729681,"Liguria","North-West"
"2024","IMPERIESE",2.30757077688775,0.743569108077625,"Liguria","North-West"
"2024","LANCIANO VASTO CHIETI",-0.150910501327723,0.98210544341031,"Abruzzo","South"
"2024","LATINA",-2.44776837520253,3.64042657101268,"Lazio","Centre"
"2024","NO",2.38584344171675,-2.07796776763987,"Piemonte","North-West"
"2024","PESCARA",-1.20970710262383,0.807187175742155,"Abruzzo","South"
"2024","RIETI",-4.43695817654712,1.2147054641371,"Lazio","Centre"
"2024","ROMA 1",-3.97172476320712,3.02852329869767,"Lazio","Centre"
"2024","ROMA 2",-3.42388220970931,3.13900940760909,"Lazio","Centre"
"2024","ROMA 3",-4.0730855433545,3.32456689671306,"Lazio","Centre"
"2024","ROMA 4",-4.94705277230933,2.26473141788817,"Lazio","Centre"
"2024","ROMA 5",-2.51195633768445,2.93442545051804,"Lazio","Centre"
"2024","ROMA 6",-2.74456400808467,3.78929668207114,"Lazio","Centre"
"2024","SAVONESE",3.12492522087226,0.934665372918635,"Liguria","North-West"
"2024","SPEZZINO",0.945144588863362,0.477648065104382,"Liguria","North-West"
"2024","TERAMO",-1.91530964061714,1.37903223873687,"Abruzzo","South"
"2024","TO3",5.72117229974728,0.252660255844552,"Piemonte","North-West"
"2024","TO4",6.17719119684211,-0.78333103196789,"Piemonte","North-West"
"2024","TO5",6.89681422642517,-0.503413658214574,"Piemonte","North-West"
"2024","TRENTO",-1.80352365775098,-3.03569369812355,"Trentino-Alto Adige","North-East"
"2024","VC",4.0985884576235,-2.11088389292356,"Piemonte","North-West"
"2024","VCO",3.71398145509793,-2.06427704411725,"Piemonte","North-West"
"2024","VITERBO",-5.55891368891351,1.72179802174988,"Lazio","Centre"
